,sentimentScore_Vader,sentimentScore_TextBlob,upper,punctuation,hastags,airline_sentiment
290,-0.126,0.3181818181818182,2,1,1,positive
3763,0.0,0.0,0,0,1,negative
651,0.4926,0.25,0,1,2,positive
4578,0.3182,0.0,1,0,0,negative
716,0.5244,0.175,3,1,0,positive
5566,0.3182,0.0,4,0,0,neutral
2803,0.0,0.05357142857142857,1,0,0,negative
6292,0.5994,0.0,1,0,0,neutral
416,0.4976,0.32222222222222224,6,0,0,positive
6081,0.0,0.0,1,0,0,neutral
1247,0.4019,0.0,0,0,0,positive
281,-0.5216,-0.25,0,0,5,positive
2690,-0.6124,0.0,1,0,0,negative
565,0.4927,0.25,0,0,0,positive
4385,0.0,0.0,0,0,1,negative
1354,0.7467,0.7604166666666666,1,2,0,positive
6827,0.0,0.0,1,0,0,neutral
1975,0.4404,-0.016666666666666663,1,0,0,positive
979,0.34,0.0,2,0,1,positive
5810,0.4404,0.3,1,0,0,neutral
1775,-0.5574,-0.2,0,0,0,positive
7061,0.4215,0.41666666666666663,1,0,0,neutral
3275,-0.5145,0.0,0,2,0,negative
1852,0.4404,0.2333333333333333,0,0,0,positive
450,0.7096,0.75,0,0,3,positive
5249,0.1027,0.43333333333333335,2,0,0,neutral
6191,0.6597,0.2,3,0,0,neutral
4051,0.0,0.0,3,0,0,negative
837,0.8002,0.39453125,1,4,0,positive
631,0.8122,0.5,0,2,0,positive
2639,0.1511,0.0,1,1,0,negative
276,0.2168,0.47222222222222227,1,1,0,positive
6358,0.6124,0.0,0,0,0,neutral
3547,0.2382,0.19166666666666665,0,0,0,negative
4269,-0.6486,-0.375,1,0,1,negative
3913,0.4215,2.0816681711721685e-17,1,0,0,negative
4426,-0.5423,0.2833333333333333,0,0,0,negative
598,0.7783,0.275,1,0,0,positive
273,0.7964,0.65,0,0,0,positive
861,0.8481,0.75,1,0,0,positive
1086,0.0,0.13636363636363635,0,0,0,positive
5214,0.128,0.11666666666666667,0,0,0,neutral
5735,0.3182,0.0,1,0,0,neutral
6765,-0.34,-0.024999999999999994,2,0,1,neutral
5255,0.4019,0.0,0,0,0,neutral
50,0.4588,0.8,0,0,0,positive
2244,0.8741,0.5,0,6,0,positive
3866,-0.6428,-0.5,3,0,0,negative
5183,0.5411,0.0,1,1,0,neutral
4672,-0.825,-1.0,1,0,1,negative
1458,0.8217,0.6875,0,2,1,positive
5723,0.4404,0.0,0,0,0,neutral
4730,0.4926,0.12878787878787878,2,1,0,neutral
1752,0.4404,0.1,0,0,0,positive
1553,0.885,0.49583333333333335,0,2,1,positive
5554,0.0,0.0,3,0,0,neutral
1219,0.7088,0.25,0,1,1,positive
3606,0.0,0.0,2,0,0,negative
7016,0.7742,0.26666666666666666,1,0,0,neutral
6112,0.0,0.0,0,0,0,neutral
5814,0.7184,0.25,2,0,0,neutral
1489,0.7345,0.875,1,1,0,positive
5986,0.0,0.0,0,0,0,neutral
1242,0.9711,0.05500000000000001,0,0,0,positive
1337,0.807,0.6,2,1,0,positive
617,0.4404,0.1,0,0,0,positive
382,0.6124,0.0,0,0,0,positive
2694,0.0,-0.075,0,0,0,negative
4030,0.0,0.0,0,0,0,negative
3402,0.4767,0.3625,1,0,0,negative
5571,0.1779,0.0,1,0,0,neutral
5788,0.1531,-0.15,1,0,0,neutral
3854,0.6124,0.25,0,0,0,negative
6964,0.0,0.0,1,0,0,neutral
1952,0.7836,0.575,0,1,0,positive
5248,0.6124,0.0,1,0,0,neutral
2569,-0.2263,0.0,2,0,0,negative
33,0.7096,0.2,0,0,0,positive
846,0.4404,0.2,0,0,0,positive
2637,0.1779,0.0,0,0,0,negative
6327,0.0,0.0,1,0,0,neutral
2463,-0.5943,-0.25,1,0,0,negative
6115,0.5423,0.0,1,0,0,neutral
5894,-0.296,0.0,0,0,0,neutral
2042,0.4738,0.0,1,2,1,positive
5596,-0.25,0.0,1,0,0,neutral
74,0.0,-0.375,0,1,0,positive
2342,0.4404,0.016666666666666677,2,0,0,positive
1962,0.3382,0.0,0,1,0,positive
4136,0.1984,-0.2916666666666667,0,0,1,negative
5650,0.8555,0.6,1,0,0,neutral
1850,0.7088,0.875,0,1,0,positive
4678,0.0,0.0,1,0,1,negative
2851,-0.575,-0.24999999999999997,0,0,1,negative
5857,0.0,0.0,0,0,0,neutral
4843,0.6239,0.0,0,1,0,neutral
34,0.0,1.0,3,2,1,positive
6957,0.0,0.0,0,0,0,neutral
547,0.7096,0.35,0,0,0,positive
126,0.0,0.0,0,0,0,positive
3458,0.0,0.25,1,0,0,negative
3971,-0.3071,0.0,2,0,0,negative
2195,0.0,0.0,1,0,0,positive
1440,0.8122,1.0,0,1,0,positive
2805,0.0,-0.25,0,1,0,negative
4584,0.2023,0.0,1,0,0,negative
4336,-0.7984,0.125,1,0,0,negative
6832,0.0,0.13636363636363635,0,0,0,neutral
4612,-0.5789,-0.3185185185185185,0,0,0,negative
4317,-0.7501,-0.52,1,0,1,negative
2340,0.3182,0.5,0,0,0,positive
3382,-0.5267,-0.625,0,0,2,negative
2604,0.4019,0.0,2,0,0,negative
799,0.5255,0.25,0,1,0,positive
1068,0.3802,-0.2,2,1,0,positive
1980,0.4738,0.40625,0,2,0,positive
4710,0.34,0.2,0,0,1,negative
4502,-0.3182,-0.07692307692307693,0,0,0,negative
4680,0.0,0.0,0,0,0,negative
520,0.5093,0.25,1,1,0,positive
1183,-0.6124,0.20555555555555552,0,0,0,positive
2430,0.2023,0.3333333333333333,1,0,0,negative
2601,0.1573,0.2,1,0,0,negative
634,0.7263,0.35,2,1,0,positive
950,0.7707,0.3125,1,2,0,positive
6975,0.747,0.25,2,1,0,neutral
2886,-0.308,-0.3125,1,1,0,negative
2955,-0.3612,0.13636363636363635,0,0,1,negative
4433,-0.296,0.0,0,0,1,negative
6315,0.0,0.0,0,1,0,neutral
663,0.9413,0.5000000000000001,1,0,0,positive
3460,-0.6908,-0.375,1,0,1,negative
1999,0.784,1.0,0,1,1,positive
4098,0.2732,0.0,2,0,0,negative
5942,-0.2411,0.0,0,0,0,neutral
2641,0.0,0.0,1,0,0,negative
63,0.4753,0.2333333333333333,0,1,0,positive
4740,0.6331,-1.0,5,7,0,neutral
71,0.7906,0.3333333333333333,2,0,0,positive
3521,-0.0516,0.0,0,0,2,negative
1562,0.7935,0.8,1,0,0,positive
3758,0.5511,0.5,0,0,0,negative
1128,0.8856,0.55625,1,2,0,positive
6523,0.0,0.0,1,0,0,neutral
2309,0.6908,0.3181818181818182,0,0,0,positive
5672,0.6239,0.5,0,1,0,neutral
1844,0.7964,0.0,1,0,0,positive
2443,0.0,0.0,0,0,0,negative
2734,-0.8016,-0.4,0,0,0,negative
4221,0.0,0.13333333333333333,1,0,1,negative
2545,0.3692,0.89,2,1,1,negative
6777,-0.6369,-0.275,2,0,0,neutral
5494,0.0,0.4166666666666667,1,0,3,neutral
3086,0.2444,-0.55078125,1,3,0,negative
3449,0.0,0.0,1,0,0,negative
6450,0.3182,0.0,11,0,0,neutral
5314,0.4215,0.0,1,0,0,neutral
1449,0.9531,0.0,0,0,0,positive
878,0.8519,0.65,0,0,1,positive
5967,0.0,0.5787878787878787,2,0,1,neutral
2514,0.0,0.5,0,0,0,negative
4986,0.0,0.0,0,1,0,neutral
5913,0.0,0.5,3,0,0,neutral
684,0.6369,1.0,0,0,5,positive
5413,0.0,0.0,1,0,0,neutral
4245,0.1779,0.5,2,0,1,negative
409,0.4926,0.25,0,1,0,positive
2976,0.5355,0.14583333333333334,3,1,0,negative
1927,0.4588,0.25,0,0,0,positive
2556,0.2003,0.0,0,1,0,negative
1629,0.92,0.625,0,1,0,positive
5975,0.0,0.07500000000000001,2,0,0,neutral
5948,0.2714,0.22333333333333333,1,1,0,neutral
123,0.3612,0.1,0,0,0,positive
137,0.7269,0.1,1,0,0,positive
2446,-0.5106,0.10000000000000002,2,0,0,negative
6486,-0.3595,0.15625,3,1,0,neutral
4430,0.6597,0.5,0,0,0,negative
6995,0.6696,0.5,2,1,0,neutral
3947,0.7983,0.2,1,2,0,negative
966,0.807,0.625,0,1,0,positive
6495,0.6369,0.05,1,0,0,neutral
2174,0.784,1.0,0,1,0,positive
1597,0.6705,0.5,0,0,0,positive
3270,0.0,0.0,1,0,0,negative
284,0.0624,0.0,2,0,0,positive
5184,0.1779,0.18,0,0,1,neutral
2572,0.0,0.0,2,1,3,negative
6375,0.4404,0.10000000000000002,2,0,0,neutral
6577,0.0,0.2857142857142857,0,0,0,neutral
568,0.3612,0.0,0,0,0,positive
1707,0.6239,0.625,1,1,0,positive
611,0.9259,0.6,2,1,0,positive
606,0.4926,0.25,0,1,0,positive
7070,0.4184,0.0,0,2,0,neutral
874,0.7845,0.35,1,0,0,positive
1398,0.8176,0.27380952380952384,1,0,0,positive
2512,-0.4767,-0.5,0,0,0,negative
2987,-0.9176,-0.33544921875,0,3,0,negative
2965,-0.6601,0.0,1,1,0,negative
2087,0.807,-0.041666666666666664,1,1,0,positive
1780,0.6369,0.0,1,0,0,positive
1065,0.0,0.0,0,0,1,positive
2226,0.9022,0.36666666666666664,2,0,0,positive
1361,0.6166,0.875,0,1,0,positive
5244,0.0,0.0,0,0,1,neutral
3226,-0.7713,0.07500000000000001,1,0,0,negative
2118,0.3612,0.0,0,0,0,positive
1347,0.4199,0.5,0,1,0,positive
3535,-0.7231,-0.09999999999999998,2,0,1,negative
4323,-0.2411,-0.35,0,0,0,negative
3667,-0.1027,0.0,1,0,1,negative
2148,0.0,0.0,0,0,0,positive
3488,0.6767,0.0,0,0,0,negative
6533,0.0,0.1,0,0,2,neutral
2605,0.0772,0.0,1,0,0,negative
4669,0.6249,1.0,0,0,1,negative
3111,0.2144,0.4000000000000001,1,0,0,negative
204,0.6249,0.2,0,0,0,positive
5690,0.2732,0.0,0,0,0,neutral
4924,0.0,0.0,1,0,0,neutral
2921,-0.3182,0.6,2,0,2,negative
6650,0.0,0.0,0,0,1,neutral
83,0.7324,0.16666666666666666,2,0,3,positive
3331,-0.4215,0.6,1,0,0,negative
1032,0.7067,1.0,1,4,0,positive
7065,-0.3695,0.0,1,0,0,neutral
6105,-0.228,-0.6999999999999998,0,0,0,neutral
2695,-0.4019,0.0,0,0,0,negative
5966,-0.1779,-0.09999999999999992,0,0,0,neutral
5465,0.4588,-0.0625,1,0,0,neutral
6074,0.0,0.0,2,0,0,neutral
331,0.4939,0.375,1,0,5,positive
1958,0.9269,0.3484085648148148,0,10,0,positive
6727,0.5106,0.4,1,0,0,neutral
199,0.0,0.2,1,0,0,positive
2368,0.8218,-0.2,7,0,0,negative
1575,0.528,0.6875,2,1,1,positive
5925,0.5106,0.0,0,0,2,neutral
5414,-0.296,0.0,1,0,0,neutral
1499,0.6556,0.3708333333333333,3,1,0,positive
5122,0.5859,0.0,10,0,0,neutral
5366,0.6486,0.5,1,0,1,neutral
735,0.9391,0.41874999999999996,0,2,2,positive
5204,0.0,0.8,0,0,0,neutral
1209,0.4199,0.0,0,1,1,positive
4443,-0.4003,-0.375,0,1,0,negative
1599,0.3365,0.5166666666666667,1,2,0,positive
6734,0.4019,0.0,0,0,0,neutral
1744,0.1531,0.15,2,0,0,positive
4600,0.0,0.1,0,0,1,negative
1561,0.5242,0.08541666666666665,1,2,0,positive
2864,0.4019,0.0,0,0,0,negative
6920,0.0,0.0,5,0,0,neutral
1376,0.6908,0.4625,0,0,1,positive
6746,0.3578,-0.1875,0,2,0,neutral
441,0.6114,1.0,0,1,1,positive
1993,0.4588,0.0,2,0,0,positive
3568,0.5568,0.16666666666666666,4,0,0,negative
937,0.3612,0.0,1,0,0,positive
213,0.9118,0.5,2,0,0,positive
6135,0.0,0.0,1,0,0,neutral
5203,0.4019,0.0,0,0,0,neutral
4027,-0.0516,0.0,0,0,0,negative
3969,0.0129,0.3666666666666667,2,0,0,negative
3977,-0.25,0.0,0,0,0,negative
3018,-0.6523,-0.5,0,0,0,negative
2662,0.0,0.0,2,0,0,negative
3604,-0.1531,0.0,1,0,1,negative
849,0.4199,0.0,0,1,0,positive
2800,-0.25,0.0,0,0,0,negative
6863,0.6369,0.5,0,0,0,neutral
5379,0.4019,0.25,0,0,0,neutral
5692,0.0,-0.016666666666666666,0,0,0,neutral
288,0.889,0.17666666666666667,2,0,0,positive
6119,0.4588,0.0,0,0,0,neutral
867,0.8261,0.625,0,2,0,positive
366,0.7003,0.0625,2,0,0,positive
6872,0.0,0.0,0,0,0,neutral
4405,-0.2023,-0.20625,0,0,0,negative
2377,-0.3595,0.0,0,1,0,negative
5280,0.5719,0.0,5,0,1,neutral
7015,0.0,0.13636363636363635,0,0,1,neutral
5196,0.0,0.0,0,1,5,neutral
4445,-0.5233,3.700743415417188e-17,0,0,0,negative
1592,-0.4184,1.0,0,2,0,positive
2257,0.6124,0.0,0,0,0,positive
5437,0.4767,0.0,2,0,0,neutral
1692,0.7424,0.0,0,1,0,positive
5369,0.5719,0.25,0,0,0,neutral
6346,0.4019,0.0,1,0,0,neutral
5288,0.0772,0.0,0,0,0,neutral
6045,0.0,0.0,0,0,0,neutral
847,0.0,0.06818181818181818,1,1,0,positive
991,0.3595,0.35833333333333334,4,1,0,positive
492,0.8742,0.8,6,2,0,positive
3341,0.0,0.0,0,0,0,negative
5332,0.3164,-0.390625,4,1,1,neutral
5474,0.8481,0.5,0,0,0,neutral
2281,0.8268,1.0,1,1,0,positive
1464,0.0,0.0,0,3,1,positive
1336,0.937,0.6666666666666666,1,2,2,positive
4861,0.6369,0.2333333333333333,1,0,0,neutral
1200,-0.5566,0.35625,2,0,1,positive
238,0.5719,1.0,0,0,0,positive
6750,0.1867,0.5,0,1,0,neutral
7020,0.5411,0.0,0,1,0,neutral
5641,0.6124,0.0,2,0,0,neutral
6878,0.0,0.0,0,0,0,neutral
5295,0.0,0.0,2,0,0,neutral
6848,0.0,0.0,0,0,0,neutral
1873,0.69,0.13333333333333333,0,1,0,positive
578,0.3612,0.0,1,0,0,positive
2143,0.4019,0.0,2,0,0,positive
5968,0.0,-0.3,1,0,0,neutral
197,0.4738,0.0,0,2,0,positive
4989,0.296,0.5,1,0,0,neutral
5158,-0.1531,-0.2,1,0,0,neutral
644,0.4738,0.0,0,2,0,positive
1197,0.7783,0.65,1,0,0,positive
62,0.7568,0.40625,0,2,0,positive
4561,0.128,0.0,0,0,0,negative
5307,-0.4689,-0.6999999999999998,0,0,0,neutral
2594,-0.5859,0.0,1,0,0,negative
2367,-0.6792,0.0,1,0,0,negative
3354,-0.7178,-0.375,0,0,0,negative
2066,0.4738,0.0,0,2,0,positive
1945,0.4404,0.2,0,0,0,positive
1180,0.4404,0.2,0,0,0,positive
2352,0.7088,0.625,0,1,0,positive
3630,-0.4939,-0.3,2,0,0,negative
4752,0.0,0.0,0,0,0,neutral
1640,0.0,0.0,0,1,0,positive
876,-0.5546,-0.9099999999999999,1,1,0,positive
1281,0.7684,0.43333333333333335,0,0,0,positive
5562,0.0,0.0,0,1,0,neutral
2412,0.2382,-0.033333333333333326,1,0,0,negative
5060,0.0,0.0,0,1,0,neutral
389,0.7942,0.4385416666666666,1,2,0,positive
2343,0.4404,0.2,1,0,0,positive
1441,0.4753,0.34791666666666665,0,1,1,positive
6807,0.0,0.2,0,0,0,neutral
6623,0.0,0.0,2,0,0,neutral
1434,0.7345,0.75,0,1,0,positive
6792,0.0,0.0,0,0,0,neutral
6094,0.0,-0.09999999999999999,1,0,4,neutral
1610,0.8974,0.32500000000000007,0,3,0,positive
4890,0.3595,0.125,0,1,0,neutral
609,0.7959,0.0,9,1,0,positive
2621,0.0,0.0,2,0,0,negative
4421,0.0,-0.4,0,0,0,negative
2841,-0.5574,0.0,1,0,0,negative
5123,0.0,0.0,1,0,0,neutral
5793,0.0,0.4,1,0,0,neutral
2761,-0.1926,0.0,3,0,0,negative
907,0.6705,0.5,3,0,0,positive
2472,0.3182,0.0,0,0,0,negative
6462,0.0,0.0,1,0,0,neutral
4551,-0.296,0.5,1,0,0,negative
1605,0.6908,0.0,0,0,0,positive
6343,0.0,0.0,0,0,3,neutral
789,0.7249,0.9765625,1,3,0,positive
4058,-0.7506,0.0,2,0,1,negative
4480,0.4404,0.5,2,0,0,negative
6052,0.4753,0.125,1,1,0,neutral
5101,-0.5106,0.0,1,0,0,neutral
2807,0.6643,0.4374999999999999,0,1,1,negative
200,0.7579,0.0,0,0,0,positive
6123,0.3182,0.0,0,0,0,neutral
6027,0.0,0.0,0,0,0,neutral
1594,0.8805,0.7333333333333334,2,1,0,positive
4242,-0.4767,-0.4,0,0,2,negative
1009,0.4926,0.25,0,1,0,positive
6747,0.3802,1.0,1,1,0,neutral
4329,-0.25,-0.04999999999999999,0,0,1,negative
2729,0.0,0.0,0,0,0,negative
674,0.3612,0.05,3,0,0,positive
4547,-0.2586,0.275,0,0,0,negative
770,0.5411,0.08333333333333333,0,1,0,positive
2416,0.6688,0.005729166666666667,1,2,0,negative
6819,0.0,0.0,1,0,0,neutral
4914,0.0,0.0,0,0,0,neutral
6425,0.264,0.35714285714285715,1,0,0,neutral
6913,-0.296,0.0,1,0,0,neutral
4705,0.2263,0.7,0,0,0,negative
427,0.6239,0.30000000000000004,0,1,2,positive
5320,0.0,0.0,0,0,0,neutral
4103,-0.2869,0.0,1,0,0,negative
5549,-0.431,0.0,0,0,1,neutral
6879,0.7633,0.2,0,3,0,neutral
1078,0.7375,0.1640909090909091,0,0,0,positive
110,0.7163,0.20833333333333334,0,3,0,positive
938,0.5826,0.390625,0,3,0,positive
4920,0.6553,0.0,2,0,0,neutral
3335,0.3365,-0.08333333333333333,1,2,0,negative
422,0.9432,0.175,1,0,0,positive
719,0.2732,0.0,0,0,0,positive
3380,0.0,0.0,0,0,0,negative
2793,-0.8074,-0.1,1,0,0,negative
1343,0.3612,0.5,1,0,0,positive
833,0.6588,0.5,1,1,0,positive
278,0.7003,0.2,1,0,0,positive
1737,0.9448,0.34,0,0,0,positive
1726,0.8805,0.2950757575757576,1,1,0,positive
909,0.8762,1.0,2,1,0,positive
1846,0.2023,-0.5,0,0,0,positive
6944,0.0258,0.225,0,0,0,neutral
676,0.4199,0.0,1,1,0,positive
4794,0.3612,0.0,0,0,1,neutral
39,0.765,0.8,0,0,0,positive
32,0.0516,0.0,0,0,0,positive
4943,0.3612,0.13333333333333333,2,0,0,neutral
4283,0.0,0.0,1,0,0,negative
1669,-0.3716,0.0,0,0,0,positive
1124,0.0,-0.15,0,0,0,positive
1474,0.5255,0.05937500000000004,0,1,2,positive
3150,0.0,0.06666666666666667,3,0,0,negative
3776,0.0571,0.0125,1,0,0,negative
3593,0.0,0.0,1,0,0,negative
247,0.6124,0.7,2,0,0,positive
5482,0.0516,-0.25,3,0,0,neutral
1670,0.6249,0.55,2,0,0,positive
828,0.4561,0.10416666666666667,0,1,0,positive
4993,0.4753,0.0,0,1,0,neutral
6010,0.8164,0.16666666666666666,0,3,0,neutral
6198,0.0,0.0,0,0,0,neutral
3871,-0.3818,-0.05000000000000001,0,0,0,negative
3998,-0.5859,-0.5,0,0,1,negative
580,0.8854,0.9375,0,3,3,positive
5177,0.0,0.0,1,0,1,neutral
7011,0.0,0.0,0,0,0,neutral
3089,0.0,0.0,0,0,1,negative
5436,0.3818,0.06818181818181818,2,0,0,neutral
3923,-0.4959,-0.1375,0,0,0,negative
1816,0.4404,0.5,0,0,0,positive
2049,0.4199,0.0,0,1,0,positive
3051,0.0,0.0,0,0,0,negative
383,0.8879,0.6333333333333333,0,3,0,positive
6865,-0.2732,0.13636363636363635,1,0,1,neutral
3131,0.4404,0.5,2,0,0,negative
4842,0.4482,0.25,2,0,0,neutral
5001,0.4404,-0.0375,2,0,0,neutral
6373,0.9259,0.45,0,1,1,neutral
412,0.8859,0.8666666666666667,3,1,0,positive
6207,-0.6124,0.0,1,0,0,neutral
1042,0.3612,0.0,0,0,0,positive
3700,0.3869,0.0,0,0,0,negative
4620,-0.5719,-0.8,1,0,1,negative
6080,0.4939,-0.4,1,0,6,neutral
2296,0.4753,0.6,0,1,5,positive
5071,0.0,0.0,0,0,0,neutral
5720,0.0,0.375,2,0,0,neutral
6433,0.0,0.0,1,0,0,neutral
306,0.4019,0.4666666666666666,1,0,0,positive
804,0.891,0.325,0,0,0,positive
2453,-0.7239,0.0,2,0,0,negative
4200,-0.3818,0.0,1,0,0,negative
1681,0.887,0.75,10,3,0,positive
942,0.7959,0.30833333333333335,0,1,0,positive
6576,0.0,0.0,0,0,0,neutral
641,0.4199,0.1,0,1,0,positive
4285,-0.25,0.0,3,0,0,negative
3545,0.0,0.0,0,0,0,negative
700,0.5411,0.25,0,1,0,positive
1593,0.0,0.0,0,0,0,positive
1496,0.0,0.0,0,0,0,positive
448,0.4574,0.0,1,1,0,positive
1221,0.8402,0.4,1,0,0,positive
1947,0.3595,0.0,1,1,0,positive
3010,0.4404,0.0,0,0,0,negative
6030,0.0,0.0,2,0,0,neutral
4912,0.0,0.0,1,0,0,neutral
1724,0.5267,0.15000000000000002,5,0,0,positive
4884,-0.5267,-0.5,0,0,0,neutral
3501,0.0,0.0,1,2,0,negative
451,0.7964,-0.04999999999999999,1,0,0,positive
1089,0.3578,0.19270833333333331,1,2,0,positive
4506,-0.2023,-0.27499999999999997,1,0,0,negative
1256,0.4497,0.07500000000000004,0,0,1,positive
1892,0.4404,0.26666666666666666,0,0,0,positive
4528,0.0,0.5,2,0,2,negative
2,0.8684,1.0,0,2,0,positive
6905,0.7989,0.0,1,0,0,neutral
4448,-0.3164,0.125,0,1,0,negative
1760,0.7717,0.13333333333333333,1,0,0,positive
4733,0.0,0.0,1,0,1,neutral
4765,0.0,0.0,1,0,0,neutral
1697,0.7906,0.24,0,0,1,positive
4863,0.0,0.0,0,0,0,neutral
2709,-0.802,-0.3,0,0,0,negative
6485,0.1695,0.0,0,0,0,neutral
4088,-0.1531,-0.15,2,0,0,negative
934,0.3612,0.0,0,0,1,positive
6449,-0.3182,-0.39999999999999997,0,0,0,neutral
6635,-0.8459,-0.6999999999999998,0,0,0,neutral
1043,0.8271,0.6000000000000001,2,0,2,positive
1922,0.7712,0.625,0,1,0,positive
2586,-0.0382,0.0,0,0,0,negative
2035,0.4926,0.225,0,1,0,positive
2496,-0.4019,0.4,1,0,0,negative
1530,0.6277,-0.0953125,1,1,0,positive
4139,0.2244,0.13533333333333333,1,1,0,negative
2010,0.4926,0.1,1,1,0,positive
5900,0.3728,-0.06770833333333334,0,0,0,neutral
1807,0.4767,0.3645833333333333,0,0,0,positive
4757,0.0,0.0,0,0,0,neutral
5624,-0.6249,0.25,1,0,1,neutral
5719,0.743,0.5,0,0,0,neutral
6803,0.0,0.0,1,0,0,neutral
6130,0.2714,0.34375,1,1,0,neutral
6946,0.5586,-0.125,0,0,0,neutral
5656,0.0,0.0,0,0,0,neutral
2713,0.3923,0.0,1,1,0,negative
172,0.9186,0.21363636363636362,1,0,0,positive
857,0.6249,0.8,0,0,0,positive
5419,0.0,0.0,0,0,0,neutral
7007,0.0,0.0,1,0,2,neutral
6837,0.4404,0.2,0,0,0,neutral
5500,0.4019,0.0,2,0,0,neutral
5308,0.5574,0.25,2,0,0,neutral
2230,0.4926,0.875,2,1,0,positive
4152,0.0516,-0.16666666666666666,0,0,0,negative
3539,-0.4767,-0.5,0,0,0,negative
5181,0.3527,0.0,0,0,0,neutral
7074,-0.5562,-0.125,0,1,0,neutral
1761,0.8715,0.8125,1,2,0,positive
4044,0.7184,0.2,1,0,1,negative
1330,0.4199,0.0,0,1,0,positive
6102,0.0,0.0,0,0,0,neutral
2625,-0.6639,-0.16666666666666666,0,0,0,negative
1125,0.5399,0.16666666666666666,1,2,1,positive
6002,-0.3252,0.6,1,0,0,neutral
2978,0.0,0.0,0,0,0,negative
2581,-0.8176,-0.3,3,0,0,negative
3930,-0.5411,-0.375,4,1,1,negative
6178,-0.2023,0.35,4,0,0,neutral
3055,-0.7381,0.0,1,1,0,negative
5804,-0.25,0.0,1,0,0,neutral
5626,0.0,0.0,0,0,0,neutral
4763,0.4926,0.25,0,1,0,neutral
5227,0.8687,0.3035714285714286,0,1,0,neutral
6424,0.0,0.0,0,0,0,neutral
1963,0.4939,0.125,0,0,0,positive
3482,-0.7579,-1.0,2,0,0,negative
3142,-0.25,0.0,1,0,0,negative
3618,-0.4939,-0.3,2,0,0,negative
879,0.5267,0.75,1,0,1,positive
4097,0.0,0.0,1,0,1,negative
1693,0.8176,0.6333333333333333,1,0,0,positive
6886,-0.3182,0.0,0,0,0,neutral
3030,-0.6652,0.2,0,0,0,negative
3785,-0.4215,0.0,0,0,0,negative
3288,-0.4767,-0.16666666666666666,1,0,0,negative
5704,0.5081,0.4041666666666666,0,1,0,neutral
6693,0.0,0.0,0,0,0,neutral
4248,-0.6956,0.25,0,0,0,negative
1926,0.7249,1.0,0,3,0,positive
521,0.9682,0.6166666666666667,1,0,1,positive
3666,-0.296,0.0,0,0,0,negative
7030,0.0,0.0,0,0,0,neutral
5737,-0.3182,0.0,1,0,0,neutral
4386,0.3164,-0.125,0,1,0,negative
3781,-0.2942,-0.375,0,3,0,negative
2522,-0.4588,-0.6166666666666667,0,0,0,negative
1933,0.784,1.0,0,1,0,positive
5772,0.3612,0.1,0,0,2,neutral
1392,0.7717,0.4333333333333333,0,0,0,positive
1542,0.5859,0.30000000000000004,2,0,0,positive
4186,-0.374,-0.0875,0,0,0,negative
283,0.944,0.61875,1,2,0,positive
5484,0.4404,0.0,1,0,0,neutral
3890,-0.5948,0.4000000000000001,0,0,0,negative
4690,0.6249,0.8,0,0,0,negative
5498,0.0,0.2,1,0,0,neutral
4738,0.504,-0.04999999999999999,1,0,0,neutral
5724,0.0,0.0,2,0,0,neutral
1047,0.8516,0.5,2,1,0,positive
1480,0.5859,0.2,1,0,0,positive
7018,0.4939,0.4,0,0,0,neutral
4379,-0.802,-0.19166666666666662,1,0,0,negative
3761,-0.5514,-0.5,1,0,1,negative
3321,-0.6784,0.25,3,3,0,negative
17,0.7835,0.9375000000000001,2,2,0,positive
5681,0.0,0.0,3,0,0,neutral
6999,0.0,0.0,1,0,0,neutral
3253,0.6319,0.0,2,0,0,negative
885,0.7088,0.3875,0,1,0,positive
4228,0.0,0.0,1,0,0,negative
3589,-0.128,0.0,1,0,1,negative
6324,0.3818,0.0,0,0,0,neutral
6689,0.5542,0.24444444444444446,0,0,0,neutral
